,A1 NumberofProtons,A2 NumberofProtons,B NumberofProtons,X1 NumberofProtons,X2 NumberofProtons,X3 NumberofProtons,X4 NumberofProtons,Ion NumberofProtons,A1 NumberofNeutrons,A2 NumberofNeutrons,B NumberofNeutrons,X1 NumberofNeutrons,X2 NumberofNeutrons,X3 NumberofNeutrons,X4 NumberofNeutrons,Ion NumberofNeutrons,A1 Number of Shells,A2 Number of Shells,B Number of Shells,X1 Number of Shells,X2 Number of Shells,X3 Number of Shells,X4 Number of Shells,Ion Number of Shells,A1 Specific Heat,A2 Specific Heat,B Specific Heat,X1 Specific Heat,X2 Specific Heat,X3 Specific Heat,X4 Specific Heat,Ion Specific Heat,A1 Density,A2 Density,B Density,X1 Density,X2 Density,X3 Density,X4 Density,Ion Density,A1 AtomicRadius,A2 AtomicRadius,B AtomicRadius,X1 AtomicRadius,X2 AtomicRadius,X3 AtomicRadius,X4 AtomicRadius,Ion AtomicRadius,A1 Firstlonization,A2 Firstlonization,B Firstlonization,X1 Firstlonization,X2 Firstlonization,X3 Firstlonization,X4 Firstlonization,Ion Firstlonization,A1 AtomicMass,A2  AtomicMass,B  AtomicMass,X1 AtomicMass,X2 AtomicMass,X3 AtomicMass,X4 AtomicMass,Ion AtomicMass,A1 Melting Point,A2 Melting Point,B Melting Point,X1 Melting Point,X2 Melting Point,X3 Melting Point,X4 Melting Point,Ion Melting Point,Without ion Final Energy(ev),With ion Final Energy(ev),Ion Energy(ev),0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,Adsorption energy(ev)
X4 AtomicMass,0.05122946932014233,0.04391392199002552,0.1565954494315708,0.8015810189369602,0.8159027333966564,0.8481625896619637,0.9986378099240991,2.0542790964267002e-16,0.049451971814523564,0.04483661495231374,0.1552667166243068,0.8040078293260247,0.8125857677191104,0.8487397605487839,0.9996140178821097,4.502820601766609e-16,0.05037899080514717,0.03849121112903363,0.16131528841005277,0.7841098323662128,0.8075529296467042,0.8341348788966131,0.9812628817026783,-1.9765643688615707e-15,-0.042381189028194946,-0.017893959965161688,-0.16092898878838,-0.6972863247055402,-0.7346936588736298,-0.7350344508672783,-0.8823277732902862,2.47967050943559e-16,0.06108575403732365,0.04809815911634698,0.15506199826790373,0.7966182990052582,0.7966377164385093,0.8492691008135757,0.9851831808486803,-1.5211551153075443e-16,0.046238586741635467,0.03738662547163874,0.16149157742076076,0.7197515298130428,0.7562734659326649,0.7684722484358686,0.9053810569602012,-8.56104323004176e-17,-0.044697718955964076,-0.03290875785948633,-0.13824055984690065,-0.681302944610106,-0.7214262035394288,-0.7307586634094418,-0.8518172287466828,-1.5144379839629154e-16,0.050640043171446096,0.044746536208058144,0.15573115327239015,0.8038984076405143,0.8144471148490475,0.8494100357985394,1.0,1.7271038728878484e-16,-0.0473719147907013,-0.025927771479196466,-0.1378843218650208,0.7924694559361901,0.8311365094636037,0.8270384519632469,0.9774356266239778,3.1508629864938645e-16,-0.2298726678341863,-0.21645656795804455,1.398076091373069e-16,,,-0.014655199350641237,,,,,,-0.5686865591160907,,-0.03153936188771321,,,,,,-0.3971913221836767,,-0.05015812401330757,,,,,,,,,,,,,-0.14755267682023443,,,0.23018369008083997,,0.09580462245496207,,,,,,,,,,,,,0.014664641019077749,,,0.7574934520838412,,0.000744939205338769,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13148940066391065,,,,,,,,,,,,,,,,,,,,,,-0.0007042187157028547
Ion AtomicMass,4.6790614653494245e-17,2.0107996626809373e-17,1.668862337518534e-17,2.427452451844636e-16,2.4475111579015723e-16,2.2557966212258737e-16,1.800336615013498e-16,0.9975750439638144,4.833224722353498e-17,2.2096430513537655e-17,1.6707133152224998e-17,2.382543133320686e-16,2.3887338861523692e-16,2.1976808214540396e-16,1.6964109634354279e-16,0.9981483308464262,4.416609044136541e-17,2.4826609349280757e-17,3.544880261304203e-17,2.505698624209245e-16,2.512740782252419e-16,2.3568646223983e-16,1.854081725004441e-16,0.8544746355264875,-3.293340004979625e-17,-1.843717529966666e-17,-2.613680910421642e-17,-2.2090479129742316e-16,-2.2356627070448073e-16,-2.0614135882994988e-16,-1.612976913324889e-16,-0.7021626027741336,4.1278367248477377e-17,1.551610922754029e-17,1.6989677542237483e-17,2.5555547966044476e-16,2.5604843406583e-16,2.3980875365504927e-16,1.8899090414179369e-16,0.8239341135742894,5.0463050251714326e-17,2.3068599134386923e-17,3.3391489960923616e-17,2.4910818594726856e-16,2.506963838239731e-16,2.361203831947008e-16,1.8911706394363046e-16,0.08192569593674867,-3.391074201190613e-17,-1.6976514464407276e-17,2.12938560497653e-17,-2.4772520534354425e-16,-2.5394175458793586e-16,-2.4217954221268745e-16,-2.0327953504240204e-16,-0.032125376334259416,4.1086135969102654e-17,1.8287051761198745e-17,1.737740522523894e-17,2.3931342519342876e-16,2.4008760706874795e-16,2.243050150525482e-16,1.7271038728878484e-16,1.0,-3.7449460054361375e-17,-3.6723047141977273e-17,-4.503014353595958e-17,2.379702907637421e-16,2.4037214812766374e-16,2.2380357267849497e-16,1.7960385595337328e-16,0.3147820438865508,4.075380494337949e-18,-0.21529650042183643,-0.6408347806799622,,,-1.727254004853984e-17,,,,,,-2.1891543197949715e-16,,-1.990097005592633e-17,,,,,,-9.98819114246032e-17,,6.454285884505696e-18,,,,,,,,,,,,,-4.730955596453804e-17,,,2.2202270676303432e-16,,5.256860014772997e-18,,,,,,,,,,,,,3.6741604358617116e-17,,,9.280671561258589e-17,,2.6482734277391046e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0430879203505705e-17,,,,,,,,,,,,,,,,,,,,,,0.42154819734416493
A1 Melting Point,-0.8533679144476848,-0.8331642782616612,-0.06476031659625471,-0.053193452349987076,-0.05613213132305219,-0.10149286483796549,-0.04776533546427923,-4.98503447860017e-17,-0.8002228430472111,-0.7872439775486081,-0.06463999527716804,-0.05514154536530488,-0.056905473052510216,-0.10433302493967087,-0.047366464909327735,-2.1389744634697568e-17,-0.9371337151371848,-0.9043578557311864,-0.0644124674450662,-0.048756910983555515,-0.053581081937439386,-0.09458191445884757,-0.0473823421415883,-6.182236664945143e-17,0.9870272837378158,0.933968462592743,0.0645546456106357,0.05183366229059136,0.06024798393262847,0.09998782697675927,0.06184466001332027,4.351287892339128e-17,-0.8519949992384331,-0.8340015369776599,-0.06461768905886425,-0.04841494962930094,-0.04841884855402518,-0.09279447140563282,-0.036371028084660216,2.2894072932592137e-18,-0.8991147699053986,-0.8674981083452115,-0.06182932540649929,-0.04323925310595431,-0.05106812370783657,-0.08549952393312513,-0.04978028390085534,-2.7604616865394406e-17,0.9327411615673206,0.8939041249605673,0.04675334556653518,0.03707013078878815,0.04577259917888602,0.07465185404272615,0.04553250954179674,-2.6749645267719586e-17,-0.8241777652976143,-0.8080704864896672,-0.06468711528784583,-0.05438068254715288,-0.05654623481151444,-0.10321639138636499,-0.0473719147907013,-3.7449460054361375e-17,1.0,0.9528379887264316,0.046564778868314165,-0.05836003908858822,-0.06739329758522147,-0.0976012985106141,-0.05049938687775281,-9.192187162500275e-17,0.2456973073547502,0.23134850002568105,-5.750376233135227e-18,,,0.8897815526474316,,,,,,0.03328826964850108,,0.14965475320840865,,,,,,0.0055502585175060196,,-0.16201353799904764,,,,,,,,,,,,,0.05188689203381851,,,0.05227495540534344,,-0.4065186213624334,,,,,,,,,,,,,0.008071650795187731,,,-0.0938319911968219,,-0.48249565773366315,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05946671284716598,,,,,,,,,,,,,,,,,,,,,,-0.004824351302976104
A2 Melting Point,-0.8172540268813767,-0.8513083709700008,-0.03837085710136553,-0.043007532114581554,-0.04547347808455299,-0.08740272396323814,-0.026397632941112505,-8.182343977735404e-17,-0.7664912354953624,-0.7998619181982398,-0.03766697109016216,-0.04391617291697101,-0.0453937633631815,-0.08937000092231522,-0.025761940826261705,-6.696773410644363e-17,-0.8971932194038802,-0.9346309604441169,-0.041554505852301554,-0.04066591988753502,-0.04472758687896877,-0.08238968068349006,-0.026960369248861728,6.917006452377793e-17,0.937220617643449,0.9859389320816098,0.0411937078050839,0.03865353998075437,0.04567931593276201,0.08225412467957187,0.033953904850500434,-4.3888453470265305e-17,-0.8104573295133258,-0.8488626090233304,-0.037561844694915116,-0.04151527513989641,-0.04151856702074087,-0.08248777942347464,-0.020480503368046014,3.533113667172636e-18,-0.8659721518199683,-0.898573634931313,-0.043938905373132595,-0.036358575359348694,-0.04295546990390864,-0.07430805858558955,-0.028946313097742413,-2.907663720266798e-17,0.8973266750683505,0.9318386488925336,0.043054872685622594,0.032871863528070526,0.04023093617370618,0.06628912962459871,0.02741052892937567,1.1675497942455637e-17,-0.7893816832504663,-0.8229761828841452,-0.03790853940462819,-0.04359391680432345,-0.04540929597112305,-0.08863258001957414,-0.025927771479196466,-3.6723047141977273e-17,0.9528379887264316,1.0,0.04300393795662408,-0.048482088331131434,-0.05608835819166054,-0.08399351432481487,-0.028389583448776724,-3.26646389827726e-17,0.20909741116097744,0.19689210565340348,-3.9496584576537925e-17,,,0.8921678672837243,,,,,,0.029981643534598396,,0.15526714947163928,,,,,,0.011073364609287277,,-0.19071158277980546,,,,,,,,,,,,,0.044206158527692406,,,0.018173022505024325,,-0.3924214630300811,,,,,,,,,,,,,-0.01605385370307738,,,-0.060996848856241376,,-0.47561816166282755,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027733279647085895,,,,,,,,,,,,,,,,,,,,,,-0.00040728205216300316
B Melting Point,-0.050545533253913824,-0.0766665505567357,-0.6846645670417278,-0.11492258527745353,-0.1192838253263804,-0.15731027273854106,-0.13586426086544584,-8.210706969507177e-17,-0.048438129370376656,-0.0798367529263901,-0.6625562402036688,-0.10270280199397369,-0.1052677048161058,-0.15103106175826042,-0.13869547341638774,-1.0216869631343084e-16,-0.053775743789774275,-0.06783508444134882,-0.7926377966993979,-0.13389007907202627,-0.1412869431427496,-0.16575672540382774,-0.1288646505521264,3.004575877367506e-16,0.03938887613215499,0.03096024961025015,0.7794823466931757,0.14068511501172495,0.15338115976240457,0.16011156299690155,0.1009129324235948,-7.433475587551456e-17,-0.03831499126037741,-0.06927274120904124,-0.659293109166642,-0.09735939138261618,-0.09736510803839014,-0.14736482863804487,-0.14311821304805047,3.604948718908411e-17,-0.06167169145978595,-0.06900407763714528,-0.8942769409227062,-0.15447120507317064,-0.16677533854066354,-0.1700949517072731,-0.10874075584342825,-2.054285252796334e-17,0.06135899993649876,0.0616476659095966,0.9999912253600741,0.1641224220856958,0.17803883201884768,0.17105988231806135,0.09882578708902849,5.182296239820058e-18,-0.049366531888896316,-0.078534584842095,-0.6700915387064307,-0.10718362812769984,-0.11035688013591798,-0.1534059069678645,-0.1378843218650208,-4.503014353595958e-17,0.046564778868314165,0.04300393795662408,1.0,-0.14158795643853986,-0.154845333898222,-0.165053967136397,-0.12650777002982969,-3.135983501838806e-17,0.20027050760383996,0.18856971598190733,-3.302367813056384e-17,,,0.017806327744241873,,,,,,0.15385840639725418,,0.0540145235626801,,,,,,0.003649639111752031,,-0.004122435304772702,,,,,,,,,,,,,0.9920000153177722,,,-0.08946035231658034,,-0.008605393707143782,,,,,,,,,,,,,-0.6009668291459866,,,-0.07039483162383815,,-0.06060666120071602,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3816301302091892,,,,,,,,,,,,,,,,,,,,,,-0.006940472800890375
X1 Melting Point,0.0863047692904218,0.09638728960715427,0.11911413212694433,0.9800765772688267,0.9768552594289986,0.9464631776667977,0.8033695670547331,1.2731398234535813e-16,0.08947825683585767,0.10220264358930788,0.11659699525463355,0.9616762710067795,0.9596974294166798,0.930901227782933,0.785890275016483,3.3374315159602984e-16,0.07755068165108554,0.08245051263304666,0.13077649878354575,0.9944837203667034,0.9890814186604163,0.9580635862482627,0.821632367891934,-1.6931592581756785e-15,-0.050874144150298964,-0.034621266825553276,-0.1294228602331366,-0.9592061324694374,-0.9452394307032569,-0.9204704978611575,-0.7944843563319302,1.0867840415144995e-16,0.08502974203296328,0.08665163450908288,0.1162224058546113,0.9227875686483302,0.9227832787623734,0.8983172314794368,0.7561889481281462,-8.687266830687095e-17,0.07142077204156877,0.08109974632628675,0.14023345090663072,0.9763378694152126,0.9653208555227731,0.9373091739121259,0.8149434184735721,1.5399997800384015e-16,-0.06503696398628775,-0.07061557981891219,-0.14171416034274278,-0.9502898682467067,-0.9368608999624765,-0.91028178551891,-0.7953976245682385,-2.622658628670922e-16,0.0881379630171753,0.09964709725729842,0.11745904518949284,0.9688107978130843,0.966412657127867,0.9369670239735153,0.7924694559361901,2.379702907637421e-16,-0.05836003908858822,-0.048482088331131434,-0.14158795643853986,1.0,0.9807281177651109,0.9590808899154316,0.8228398379007755,4.10702584570846e-16,-0.14769304577970913,-0.13907850037753786,2.4240073061722243e-17,,,-0.0233132846268081,,,,,,-0.7785305623759885,,-0.03569788907493772,,,,,,-0.20821886200552045,,-0.03670080854202308,,,,,,,,,,,,,-0.14429575468200923,,,0.24492633999967706,,-0.01067501642211324,,,,,,,,,,,,,0.060773551912080635,,,0.7647886461914797,,0.10927276416938399,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08215443962931429,,,,,,,,,,,,,,,,,,,,,,-0.0036837012120727445
X2 Melting Point,0.08119204735645287,0.08992048109926117,0.14938168036986707,0.9646617473920225,0.9733611525833346,0.9639108383312294,0.8416451646716828,1.5163387471004548e-16,0.08129978633273818,0.09284380466790247,0.1471573947278026,0.9484086009495281,0.9535620996302351,0.9472445502880393,0.8247831597584651,3.5845687944096813e-16,0.07949929014688052,0.08285356012705586,0.1590108932963213,0.9756952625146238,0.9900478508835127,0.9773086681897126,0.8581335881001729,-1.7466250991164685e-15,-0.06077567837664015,-0.043174757488593826,-0.1579692931369309,-0.9367320712156131,-0.9578688653912187,-0.9318475939717049,-0.8300205499871877,1.3030929753649275e-16,0.07353825804501446,0.07373149844233153,0.1468230987715873,0.9115903985856294,0.9116020087636199,0.9186915068618674,0.7926299537078992,-9.282970799728275e-17,0.07899833436230358,0.08728887860895387,0.16510015627925692,0.9530677555549325,0.9747615153122555,0.955990227504526,0.8479893544120621,1.3575528747278e-16,-0.07621958635177574,-0.08045144030262609,-0.15509321682756771,-0.92536422899929,-0.948791358550327,-0.9305965217035604,-0.8250763878584685,-2.4215275458477473e-16,0.08121940822594571,0.09146872424565942,0.14792356870724946,0.9547800174471327,0.9611472911222766,0.9537953549752739,0.8311365094636037,2.4037214812766374e-16,-0.06739329758522147,-0.05608835819166054,-0.154845333898222,0.9807281177651109,1.0,0.976825788488515,0.859859504450214,4.051912608696084e-16,-0.1763976654745234,-0.1661003500749478,4.4235626807458534e-17,,,-0.03487448670576292,,,,,,-0.7859255949560172,,-0.04737939965999184,,,,,,-0.21074768819638554,,0.007415255129501495,,,,,,,,,,,,,-0.1611172863392783,,,0.24696905727713556,,-0.022113445813917807,,,,,,,,,,,,,0.045502852535107115,,,0.7729108355682591,,0.0994330833492866,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11408722126727908,,,,,,,,,,,,,,,,,,,,,,0.0007951932593156154
X3 Melting Point,0.10253635824072442,0.10724172187335766,0.12358154567105606,0.9330230022737008,0.9411278641982778,0.987134265494318,0.838303936446778,1.9944901836101e-16,0.0995695479785739,0.10700718188689697,0.12022488928003179,0.9159585183597896,0.9207534287869853,0.9711076908679994,0.8204270153355491,3.953560210468843e-16,0.10681597557052205,0.10653836752876215,0.13967399360222899,0.9461038202054061,0.9594955326481993,0.998870762904429,0.8564570906547045,-1.8129396528073484e-15,-0.08917865642174028,-0.06970245141289598,-0.13774538860244637,-0.9046760589958118,-0.9241909470210352,-0.9597393097220335,-0.8410627056482007,1.7332333040580116e-16,0.0883026459282222,0.08490592960388507,0.11972799311035696,0.8833203481908694,0.8833311794001899,0.9369626912324557,0.7820987887827343,-1.0885190326475334e-16,0.11130001668237292,0.11605182027271062,0.15409689866253434,0.925907721422978,0.9460970022640348,0.9768228459197178,0.8520659902380802,8.484878028799e-17,-0.11089477177457789,-0.1120066675332668,-0.16511329925560064,-0.9014673631484286,-0.9232656030549763,-0.9483184695463411,-0.8294399678596865,-1.9977625477205585e-16,0.10081877772573215,0.10699604880366673,0.12137092156342995,0.9226592191259706,0.9285869341315254,0.9773575406364862,0.8270384519632469,2.2380357267849497e-16,-0.0976012985106141,-0.08399351432481487,-0.165053967136397,0.9590808899154316,0.976825788488515,1.0,0.8601247132699357,3.6796990431402994e-16,-0.14011361655586235,-0.13192552127252988,9.198048297352853e-17,,,-0.059112354490894255,,,,,,-0.7823816673802592,,-0.0713278478773771,,,,,,-0.1996223917295802,,0.042869155937575724,,,,,,,,,,,,,-0.1655651106321264,,,0.24062825169825258,,-0.015215287047213241,,,,,,,,,,,,,0.0875953617929665,,,0.7643593670763004,,0.10528912462577819,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07640037587878819,,,,,,,,,,,,,,,,,,,,,,0.006056644559086323
X4 Melting Point,0.04608557115242129,0.045292508170788316,0.14106978009529345,0.8061183995338718,0.8198644261592845,0.8533516701834963,0.9869725941011576,2.6062122585773843e-16,0.043140066051139146,0.045701473639153015,0.1397786384065477,0.7949738058467316,0.8031598147050327,0.8401644795488917,0.9714575340480077,4.960542361986886e-16,0.048351336523384685,0.04135986318661444,0.14582615141222902,0.8113658811968019,0.8340700537926578,0.8627142961177381,0.9987691882042098,-2.1142339720846932e-15,-0.04773314032371609,-0.019447374961845374,-0.1454119183195237,-0.7651706989467694,-0.8016891900827391,-0.8082542860264061,-0.9547311182485483,2.751897610498101e-16,0.05481488351177257,0.0450210177598909,0.13958053834934092,0.7708947310327537,0.7709131323091479,0.8222493085484637,0.9373340144804115,-1.329060028565787e-16,0.04443481278779872,0.04336432283239653,0.1465676027409606,0.7841165122518501,0.8198852828589164,0.8368963646457889,0.974503507380253,-1.0350618339104115e-17,-0.04488624148804068,-0.03941703902425428,-0.12681964135393184,-0.7592758423102018,-0.7987163451080601,-0.8138631311774865,-0.9419987011143258,-1.6745336939328377e-16,0.044761759644910894,0.04578462037906496,0.1402288249113637,0.7995237745540762,0.8096108285025686,0.8455187031738414,0.9774356266239778,1.7960385595337328e-16,-0.05049938687775281,-0.028389583448776724,-0.12650777002982969,0.8228398379007755,0.859859504450214,0.8601247132699357,1.0,3.053210259601931e-16,-0.17778035241145265,-0.1673390612015665,1.593592820210252e-16,,,-0.01991614230307015,,,,,,-0.7028885349634535,,-0.0324509830408824,,,,,,-0.23321784977136253,,-0.03215029165741517,,,,,,,,,,,,,-0.13492717261140036,,,0.23989444713096905,,0.081937796143609,,,,,,,,,,,,,0.016311692955967717,,,0.7176025723945629,,0.002763458116349448,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11733652024479774,,,,,,,,,,,,,,,,,,,,,,0.03943958662752919
Ion Melting Point,1.0675259144901754e-16,3.072384134053176e-17,6.872114774337356e-18,4.0897739781993893e-16,4.0780487200516166e-16,3.7152974172202305e-16,3.135468869018003e-16,0.34534523110824944,1.1223231947016384e-16,3.271191374893133e-17,7.29751189055743e-18,4.039585077069046e-16,4.0228966175453225e-16,3.636294239523233e-16,3.113431856737725e-16,0.2843406076827574,1.0101888600856657e-16,3.774005274515891e-17,1.4503595924364462e-17,4.3005590305743843e-16,4.290395972326659e-16,3.891704613356224e-16,3.3047102825026385e-16,0.4817945078925879,-8.698243882532509e-17,-2.8582178562172794e-17,-1.2422882030789967e-17,-3.286253529883716e-16,-3.276184216225842e-16,-2.8466409808072896e-16,-2.004179914698378e-16,-0.2131933430145367,1.0757220624465351e-16,3.2253964713452594e-17,8.814377448705325e-18,4.413207620906269e-16,4.413244347681356e-16,4.0982897987414763e-16,3.6586142476723824e-16,0.38953281804005213,9.982573980647577e-17,4.2458505959617775e-17,2.6670831605001356e-17,4.0150878876231773e-16,3.9450637592269795e-16,3.5822556755218124e-16,2.900921042038775e-16,0.2479849889665025,-9.626460284690497e-17,-4.256616996396092e-17,-2.7420211259682715e-17,-4.1380394456475035e-16,-4.1233540033734705e-16,-3.790289469648146e-16,-3.023922734754156e-16,-0.43900474467412975,1.045995678337375e-16,3.3470640936693636e-17,9.728070812380053e-18,4.0721454150594674e-16,4.067223424013042e-16,3.676211298100126e-16,3.1508629864938645e-16,0.3147820438865508,-9.192187162500275e-17,-3.26646389827726e-17,-3.135983501838806e-17,4.10702584570846e-16,4.051912608696084e-16,3.6796990431402994e-16,3.053210259601931e-16,1.0,2.1059490061920222e-17,-0.060424924845006514,-0.18152124739893985,,,-4.2493468339616905e-17,,,,,,-3.4378763416680777e-16,,-2.0955683016797364e-17,,,,,,-2.736413744412821e-16,,-2.6101926085257496e-17,,,,,,,,,,,,,-2.997011648047585e-17,,,5.105462984937108e-16,,4.132926372757261e-17,,,,,,,,,,,,,3.427168053052647e-17,,,1.0274634663559845e-16,,4.538419701183809e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.182614328166054e-17,,,,,,,,,,,,,,,,,,,,,,0.46108750543854227
Without ion Final Energy(ev),-0.11913689028546649,-0.10439165622113626,-0.7531599187259558,-0.20593106565198005,-0.21560010053506462,-0.18362789198864488,-0.2161761949871056,-7.621813155077743e-17,-0.10048372505405564,-0.0918200186560095,-0.7657666147061661,-0.23275104187271786,-0.23862722802845376,-0.20465803078272946,-0.2375443752350773,-8.109132858115262e-17,-0.1557971291116925,-0.1296233989003122,-0.6740633363778284,-0.1566797825349166,-0.17221484686693858,-0.1445159866498004,-0.17406194888970622,3.0909090674688193e-16,0.2883062533672484,0.2523661904718605,0.6855703002141907,0.09453575048782856,0.1206925347580598,0.07664355943560619,0.14522632678740588,-5.498004555633406e-17,-0.17314034758529717,-0.16116690067106224,-0.7675421326329713,-0.23962143353639415,-0.2396346882643718,-0.21984160154257984,-0.22601642354169468,7.004428688685254e-17,-0.09719487762870331,-0.06756584964051007,-0.5573427092141798,-0.07808301039971932,-0.10244051632766554,-0.07499994986287899,-0.10866757093090143,4.348691652179669e-17,0.1237918825965756,0.0879928570316609,0.20380950442574064,0.036563570495149404,0.06333550332788822,0.04137681417824546,0.0630720872422436,-4.032539476679836e-18,-0.10841824496118804,-0.0970761829660575,-0.7615842929513409,-0.22334758136857807,-0.23053206263004938,-0.1974818396882321,-0.2298726678341863,4.075380494337949e-18,0.2456973073547502,0.20909741116097744,0.20027050760383996,-0.14769304577970913,-0.1763976654745234,-0.14011361655586235,-0.17778035241145265,2.1059490061920222e-17,1.0,0.9416708384537886,-9.484597614551606e-17,,,0.33172489830400304,,,,,,-0.07398748387536701,,-0.2751191086014321,,,,,,0.26995584674848877,,0.013617213734390078,,,,,,,,,,,,,0.30536635645009486,,,0.11558511830848602,,-0.021075352899826722,,,,,,,,,,,,,0.5552022200407685,,,-0.31975934410769563,,-0.05046863233992119,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8576740433311285,,,,,,,,,,,,,,,,,,,,,,0.02384139843527632
